ORDER_ITEM_ID,ORDER_ID,MENU_ITEM_ID,QUANTITY,ITEM_PRICE_AT_ORDER
O0005447_4,O0005447,M067,3,699.36
O0005447_5,O0005447,M083,1,660.52
O0005448_1,O0005448,M013,2,301.84
O0005448_2,O0005448,M073,2,298.70
O0005449_1,O0005449,M021,2,363.62
O0005449_2,O0005449,M084,3,620.73
O0005449_3,O0005449,M088,2,543.75
O0005449_4,O0005449,M059,2,601.84
O0005449_5,O0005449,M010,1,646.29
O0005450_1,O0005450,M048,2,571.67
O0005451_1,O0005451,M027,3,441.48
O0005451_2,O0005451,M069,2,399.54
O0005451_3,O0005451,M028,2,427.40
O0005451_4,O0005451,M015,1,196.94
O0005451_5,O0005451,M046,2,408.68
O0005452_1,O0005452,M024,2,296.03
O0005452_2,O0005452,M098,3,740.53
O0005452_3,O0005452,M026,1,645.27
O0005452_4,O0005452,M093,3,441.47
O0005452_5,O0005452,M015,1,187.93
O0005453_1,O0005453,M063,3,371.51
O0005453_2,O0005453,M042,3,502.39
O0005453_3,O0005453,M038,2,298.49
O0005453_4,O0005453,M008,2,604.26
O0005453_5,O0005453,M061,2,763.49
O0005454_1,O0005454,M055,3,228.13
O0005454_2,O0005454,M081,2,371.13
O0005454_3,O0005454,M023,1,216.79
O0005455_1,O0005455,M067,1,669.92
O0005456_1,O0005456,M059,2,519.51
O0005456_2,O0005456,M039,3,436.02
O0005457_1,O0005457,M075,3,230.04
O0005457_2,O0005457,M002,3,163.88
O0005458_1,O0005458,M043,1,285.84
O0005458_2,O0005458,M067,3,678.27
O0005458_3,O0005458,M092,2,562.56
O0005459_1,O0005459,M072,2,630.56
O0005460_1,O0005460,M061,1,737.33
O0005461_1,O0005461,M060,1,677.36
O0005461_2,O0005461,M044,2,639.39
O0005461_3,O0005461,M075,3,253.31
O0005461_4,O0005461,M091,2,306.66
O0005461_5,O0005461,M057,1,281.01
O0005462_1,O0005462,M073,3,273.66
O0005463_1,O0005463,M044,3,599.37
O0005463_2,O0005463,M086,3,669.86
O0005463_3,O0005463,M013,2,299.59
O0005463_4,O0005463,M086,3,665.20
O0005464_1,O0005464,M012,1,699.06
O0005464_2,O0005464,M033,2,256.53
O0005464_3,O0005464,M047,1,476.09
O0005464_4,O0005464,M063,3,399.97
O0005464_5,O0005464,M022,1,443.89
O0005465_1,O0005465,M025,3,318.88
O0005465_2,O0005465,M031,1,342.87
O0005465_3,O0005465,M008,2,557.48
O0005466_1,O0005466,M099,1,349.11
O0005466_2,O0005466,M082,1,335.39
O0005467_1,O0005467,M072,1,607.46
O0005468_1,O0005468,M089,3,224.76
O0005468_2,O0005468,M065,3,319.34
O0005468_3,O0005468,M035,1,662.99
O0005468_4,O0005468,M023,3,208.22
O0005468_5,O0005468,M006,3,515.41
O0005469_1,O0005469,M077,1,453.04
O0005469_2,O0005469,M034,2,574.51
O0005469_3,O0005469,M043,1,292.90
O0005469_4,O0005469,M046,1,449.20
O0005469_5,O0005469,M030,1,679.64
O0005470_1,O0005470,M097,2,664.49
O0005470_2,O0005470,M011,3,698.07
O0005470_3,O0005470,M026,1,592.84
O0005470_4,O0005470,M011,2,710.41
O0005470_5,O0005470,M044,2,645.99
O0005471_1,O0005471,M069,2,460.93
O0005471_2,O0005471,M085,1,441.38
O0005471_3,O0005471,M058,2,317.72
O0005471_4,O0005471,M097,2,634.34
O0005471_5,O0005471,M040,3,646.88
O0005472_1,O0005472,M075,1,270.07
O0005472_2,O0005472,M054,2,574.94
O0005472_3,O0005472,M029,2,308.60
O0005472_4,O0005472,M051,2,435.87
O0005472_5,O0005472,M099,1,346.48
O0005473_1,O0005473,M053,1,613.18
O0005473_2,O0005473,M097,1,643.62
O0005474_1,O0005474,M045,2,593.47
O0005474_2,O0005474,M042,3,448.40
O0005474_3,O0005474,M036,3,427.38
O0005475_1,O0005475,M007,3,415.63
O0005475_2,O0005475,M030,3,657.85
O0005476_1,O0005476,M015,2,207.90
O0005477_1,O0005477,M030,3,688.35
O0005477_2,O0005477,M086,1,761.90
O0005477_3,O0005477,M056,2,547.67
O0005477_4,O0005477,M080,3,256.99
O0005478_1,O0005478,M089,3,222.26
O0005478_2,O0005478,M082,2,360.38
O0005478_3,O0005478,M079,3,431.40
O0005478_4,O0005478,M051,1,424.99
O0005478_5,O0005478,M026,2,655.24
O0005479_1,O0005479,M075,1,278.12
O0005479_2,O0005479,M003,2,461.81
O0005480_1,O0005480,M085,2,438.02
O0005481_1,O0005481,M076,3,657.84
O0005482_1,O0005482,M089,1,230.44
O0005483_1,O0005483,M067,2,617.03
O0005483_2,O0005483,M015,3,219.95
O0005484_1,O0005484,M009,2,532.40
O0005484_2,O0005484,M055,1,243.02
O0005484_3,O0005484,M013,1,303.64
O0005485_1,O0005485,M026,2,603.89
O0005485_2,O0005485,M078,1,659.28
O0005485_3,O0005485,M018,3,622.52
O0005485_4,O0005485,M012,2,808.58
O0005486_1,O0005486,M007,1,361.57
O0005486_2,O0005486,M080,3,242.93
O0005487_1,O0005487,M004,1,157.66
O0005487_2,O0005487,M010,3,668.26
O0005487_3,O0005487,M039,1,409.55
O0005488_1,O0005488,M059,1,520.99
O0005488_2,O0005488,M041,1,392.88
O0005488_3,O0005488,M069,2,460.92
O0005488_4,O0005488,M072,1,717.84
O0005489_1,O0005489,M047,3,444.89
O0005489_2,O0005489,M005,1,569.96
O0005489_3,O0005489,M049,1,720.95
O0005490_1,O0005490,M026,2,677.12
O0005490_2,O0005490,M019,2,338.92
O0005490_3,O0005490,M070,2,530.02
O0005490_4,O0005490,M035,2,662.39
O0005491_1,O0005491,M060,3,606.12
O0005491_2,O0005491,M023,1,196.74
O0005491_3,O0005491,M075,3,269.81
O0005491_4,O0005491,M085,3,483.33
O0005491_5,O0005491,M095,3,347.32
O0005492_1,O0005492,M004,3,159.68
O0005492_2,O0005492,M007,1,374.82
O0005492_3,O0005492,M092,3,572.85
O0005493_1,O0005493,M037,1,499.75
O0005493_2,O0005493,M066,2,259.26
O0005493_3,O0005493,M033,2,254.69
O0005493_4,O0005493,M039,1,390.69
O0005493_5,O0005493,M082,1,362.47
O0005494_1,O0005494,M037,2,534.54
O0005494_2,O0005494,M012,2,801.26
O0005494_3,O0005494,M083,2,719.67
O0005495_1,O0005495,M044,2,611.59
O0005495_2,O0005495,M089,2,253.77
O0005495_3,O0005495,M044,2,679.21
O0005496_1,O0005496,M099,3,331.63
O0005496_2,O0005496,M046,1,474.66
O0005496_3,O0005496,M008,2,557.37
O0005496_4,O0005496,M039,3,410.88
O0005497_1,O0005497,M029,1,272.74
O0005498_1,O0005498,M051,1,444.30
O0005498_2,O0005498,M060,2,579.56
O0005498_3,O0005498,M044,3,587.36
O0005499_1,O0005499,M067,1,642.87
O0005499_2,O0005499,M009,3,561.10
O0005499_3,O0005499,M039,2,391.16
O0005500_1,O0005500,M078,3,638.49
O0005500_2,O0005500,M069,2,468.33
O0005501_1,O0005501,M062,2,743.05
O0005501_2,O0005501,M069,1,398.46
O0005501_3,O0005501,M097,2,593.94
O0005501_4,O0005501,M080,1,257.95
O0005502_1,O0005502,M064,1,518.78
O0005502_2,O0005502,M001,3,324.63
O0005502_3,O0005502,M025,3,300.31
O0005502_4,O0005502,M021,1,374.77
O0005502_5,O0005502,M045,3,665.53
O0005503_1,O0005503,M022,3,520.33
O0005503_2,O0005503,M004,1,180.80
O0005503_3,O0005503,M034,3,635.52
O0005503_4,O0005503,M019,3,381.61
O0005503_5,O0005503,M045,3,635.20
O0005504_1,O0005504,M080,2,215.52
O0005504_2,O0005504,M013,1,300.29
O0005504_3,O0005504,M060,2,662.67
O0005505_1,O0005505,M005,1,576.31
O0005505_2,O0005505,M044,1,580.74
O0005506_1,O0005506,M047,3,439.57
O0005506_2,O0005506,M037,3,547.54
O0005506_3,O0005506,M044,3,625.03
O0005506_4,O0005506,M022,2,506.25
O0005506_5,O0005506,M095,2,327.43
O0005507_1,O0005507,M040,3,626.07
O0005507_2,O0005507,M005,1,550.77
O0005507_3,O0005507,M099,3,357.46
O0005507_4,O0005507,M050,2,280.40
O0005508_1,O0005508,M018,3,592.71
O0005508_2,O0005508,M054,2,526.87
O0005509_1,O0005509,M035,1,663.19
O0005510_1,O0005510,M067,1,662.46
O0005510_2,O0005510,M008,2,601.77
O0005510_3,O0005510,M009,2,640.06
O0005510_4,O0005510,M041,2,426.69
O0005510_5,O0005510,M094,2,444.28
O0005511_1,O0005511,M013,1,327.75
O0005511_2,O0005511,M074,2,277.44
O0005511_3,O0005511,M029,1,299.55
O0005511_4,O0005511,M020,2,375.69
O0005511_5,O0005511,M063,2,383.39
O0005512_1,O0005512,M081,3,407.22
O0005512_2,O0005512,M083,1,645.88
O0005512_3,O0005512,M097,1,651.06
O0005512_4,O0005512,M055,3,223.09
O0005513_1,O0005513,M063,3,380.27
O0005514_1,O0005514,M095,1,334.67
O0005515_1,O0005515,M080,1,217.25
O0005515_2,O0005515,M056,3,580.37
O0005515_3,O0005515,M095,1,367.30
O0005515_4,O0005515,M009,1,645.09
O0005515_5,O0005515,M018,3,672.99
O0005516_1,O0005516,M061,1,682.35
O0005516_2,O0005516,M029,2,289.78
O0005516_3,O0005516,M093,2,465.73
O0005516_4,O0005516,M059,1,577.90
O0005517_1,O0005517,M054,3,491.99
O0005517_2,O0005517,M039,1,398.37
O0005518_1,O0005518,M070,1,471.15
O0005518_2,O0005518,M057,3,280.04
O0005518_3,O0005518,M070,1,502.69
O0005518_4,O0005518,M093,3,470.91
O0005519_1,O0005519,M078,2,745.17
O0005519_2,O0005519,M076,3,738.61
O0005520_1,O0005520,M010,2,737.55
O0005520_2,O0005520,M013,1,351.00
O0005520_3,O0005520,M049,3,645.13
O0005521_1,O0005521,M057,1,275.64
O0005521_2,O0005521,M033,3,241.49
O0005522_1,O0005522,M059,2,569.64
O0005522_2,O0005522,M016,3,190.06
O0005522_3,O0005522,M019,1,354.20
O0005523_1,O0005523,M003,2,490.41
O0005523_2,O0005523,M015,1,202.49
O0005524_1,O0005524,M008,2,579.02
O0005524_2,O0005524,M078,3,776.72
O0005524_3,O0005524,M047,2,434.77
O0005524_4,O0005524,M002,1,193.20
O0005525_1,O0005525,M015,2,186.14
O0005525_2,O0005525,M073,2,308.75
O0005525_3,O0005525,M055,2,266.77
O0005526_1,O0005526,M039,2,420.39
O0005526_2,O0005526,M063,2,357.43
O0005527_1,O0005527,M059,1,614.86
O0005527_2,O0005527,M080,1,216.53
O0005527_3,O0005527,M027,2,459.33
O0005528_1,O0005528,M030,1,595.02
O0005529_1,O0005529,M030,1,685.34
O0005529_2,O0005529,M077,2,416.15
O0005529_3,O0005529,M023,1,237.68
O0005530_1,O0005530,M075,3,249.64
O0005530_2,O0005530,M060,2,580.24
O0005530_3,O0005530,M080,1,213.70
O0005531_1,O0005531,M030,2,716.40
O0005531_2,O0005531,M069,3,467.01
O0005531_3,O0005531,M027,2,398.46
O0005531_4,O0005531,M001,2,282.66
O0005531_5,O0005531,M003,2,496.01
O0005532_1,O0005532,M029,2,282.53
O0005532_2,O0005532,M056,2,539.40
O0005532_3,O0005532,M043,2,251.28
O0005533_1,O0005533,M072,2,660.65
O0005533_2,O0005533,M011,2,758.74
O0005533_3,O0005533,M037,2,488.23
O0005533_4,O0005533,M026,2,581.00
O0005534_1,O0005534,M026,1,626.41
O0005535_1,O0005535,M082,1,390.38
O0005536_1,O0005536,M076,2,713.69
O0005536_2,O0005536,M099,1,359.43
O0005537_1,O0005537,M066,1,263.57
O0005537_2,O0005537,M070,1,528.39
O0005537_3,O0005537,M067,1,614.26
O0005538_1,O0005538,M052,2,598.77
O0005538_2,O0005538,M095,1,358.43
O0005539_1,O0005539,M027,1,462.87
O0005539_2,O0005539,M078,1,710.51
O0005539_3,O0005539,M036,2,443.31
O0005540_1,O0005540,M068,2,507.84
O0005540_2,O0005540,M040,2,601.26
O0005540_3,O0005540,M005,2,543.83
O0005540_4,O0005540,M075,1,231.41
O0005541_1,O0005541,M037,1,534.16
O0005542_1,O0005542,M003,2,469.13
O0005542_2,O0005542,M066,1,260.58
O0005542_3,O0005542,M093,3,427.10
O0005542_4,O0005542,M070,1,525.69
O0005543_1,O0005543,M063,3,398.37
O0005543_2,O0005543,M097,3,591.74
O0005544_1,O0005544,M001,3,291.21
O0005544_2,O0005544,M020,3,389.74
O0005544_3,O0005544,M056,3,618.33
O0005544_4,O0005544,M074,3,281.06
O0005545_1,O0005545,M042,3,483.83
O0005546_1,O0005546,M027,1,415.78
O0005546_2,O0005546,M090,2,510.57
O0005546_3,O0005546,M087,2,179.21
O0005546_4,O0005546,M099,2,376.92
O0005546_5,O0005546,M078,2,679.61
O0005547_1,O0005547,M058,2,289.55
O0005547_2,O0005547,M008,1,543.57
O0005547_3,O0005547,M016,2,198.85
O0005547_4,O0005547,M082,3,367.42
O0005548_1,O0005548,M018,1,591.71
O0005548_2,O0005548,M045,2,663.13
O0005548_3,O0005548,M057,1,249.10
O0005548_4,O0005548,M070,3,477.25
O0005548_5,O0005548,M052,1,583.34
O0005549_1,O0005549,M002,3,161.41
O0005549_2,O0005549,M085,3,488.67
O0005549_3,O0005549,M072,1,646.70
O0005549_4,O0005549,M072,1,589.14
O0005550_1,O0005550,M082,1,348.88
O0005550_2,O0005550,M084,2,691.91
O0005550_3,O0005550,M081,3,438.58
O0005551_1,O0005551,M050,3,267.62
O0005551_2,O0005551,M008,2,553.40
O0005551_3,O0005551,M051,1,408.32
O0005551_4,O0005551,M046,2,444.68
O0005551_5,O0005551,M080,3,225.66
O0005552_1,O0005552,M080,2,235.01
O0005552_2,O0005552,M083,2,727.03
O0005552_3,O0005552,M035,3,709.34
O0005552_4,O0005552,M030,1,648.31
O0005553_1,O0005553,M076,1,695.41
O0005553_2,O0005553,M037,3,516.53
O0005553_3,O0005553,M070,3,464.64
O0005553_4,O0005553,M031,2,361.94
O0005553_5,O0005553,M003,2,452.46
O0005554_1,O0005554,M027,3,475.09
O0005555_1,O0005555,M012,3,681.13
O0005555_2,O0005555,M047,3,514.64
O0005555_3,O0005555,M005,3,544.60
O0005555_4,O0005555,M051,3,425.74
O0005555_5,O0005555,M091,3,310.60
O0005556_1,O0005556,M069,1,390.79
O0005556_2,O0005556,M077,2,439.50
O0005556_3,O0005556,M045,1,573.75
O0005556_4,O0005556,M043,2,281.23
O0005556_5,O0005556,M053,2,688.72
O0005557_1,O0005557,M093,3,438.25
O0005557_2,O0005557,M077,3,431.20
O0005557_3,O0005557,M055,1,264.44
O0005557_4,O0005557,M044,2,605.96
O0005558_1,O0005558,M039,3,396.17
O0005558_2,O0005558,M060,2,670.98
O0005558_3,O0005558,M036,3,436.62
O0005559_1,O0005559,M018,1,677.96
O0005559_2,O0005559,M008,3,596.54
O0005559_3,O0005559,M047,1,440.96
O0005559_4,O0005559,M085,2,493.44
O0005559_5,O0005559,M099,2,347.41
O0005560_1,O0005560,M047,2,471.75
O0005560_2,O0005560,M076,1,764.29
O0005560_3,O0005560,M055,2,219.70
O0005560_4,O0005560,M089,1,255.95
O0005561_1,O0005561,M015,1,213.18
O0005561_2,O0005561,M029,2,308.27
O0005562_1,O0005562,M069,3,388.77
O0005563_1,O0005563,M087,3,201.77
O0005563_2,O0005563,M090,1,594.29
O0005563_3,O0005563,M004,1,167.12
O0005563_4,O0005563,M002,3,194.00
O0005563_5,O0005563,M004,1,154.43
O0005564_1,O0005564,M046,3,444.43
O0005564_2,O0005564,M049,1,736.18
O0005564_3,O0005564,M024,2,274.30
O0005564_4,O0005564,M099,3,392.86
O0005565_1,O0005565,M098,2,679.03
O0005566_1,O0005566,M024,2,295.37
O0005566_2,O0005566,M092,2,557.31
O0005567_1,O0005567,M075,3,266.32
O0005568_1,O0005568,M044,2,696.05
O0005568_2,O0005568,M032,3,649.26
O0005568_3,O0005568,M022,2,517.77
O0005568_4,O0005568,M016,2,196.69
O0005568_5,O0005568,M003,1,494.32
O0005569_1,O0005569,M002,3,172.91
O0005569_2,O0005569,M022,1,448.20
O0005569_3,O0005569,M100,3,601.64
O0005569_4,O0005569,M010,1,751.72
O0005570_1,O0005570,M054,1,534.77
O0005571_1,O0005571,M090,2,505.52
O0005571_2,O0005571,M032,2,592.44
O0005571_3,O0005571,M086,1,788.30
O0005571_4,O0005571,M040,2,613.31
O0005571_5,O0005571,M038,3,311.03
O0005572_1,O0005572,M077,3,411.73
O0005572_2,O0005572,M072,1,617.46
O0005572_3,O0005572,M054,3,501.60
O0005573_1,O0005573,M011,2,679.68
O0005573_2,O0005573,M004,3,165.35
O0005573_3,O0005573,M008,2,541.45
O0005573_4,O0005573,M096,3,718.33
O0005574_1,O0005574,M077,1,412.04
O0005574_2,O0005574,M083,1,709.61
O0005574_3,O0005574,M080,2,257.73
O0005574_4,O0005574,M050,1,266.87
O0005575_1,O0005575,M093,3,392.37
O0005575_2,O0005575,M001,1,332.56
O0005575_3,O0005575,M064,2,487.88
O0005576_1,O0005576,M010,3,710.30
O0005576_2,O0005576,M024,1,280.35
O0005576_3,O0005576,M022,2,469.99
O0005576_4,O0005576,M027,3,396.07
O0005577_1,O0005577,M023,1,214.18
O0005577_2,O0005577,M066,1,245.93
O0005578_1,O0005578,M076,2,676.97
O0005578_2,O0005578,M099,3,339.56
O0005578_3,O0005578,M027,1,424.39
O0005579_1,O0005579,M069,3,399.82
O0005579_2,O0005579,M060,2,673.52
O0005579_3,O0005579,M010,2,743.19
O0005579_4,O0005579,M033,1,267.55
O0005580_1,O0005580,M064,3,498.36
O0005581_1,O0005581,M014,3,318.63
O0005581_2,O0005581,M052,1,610.77
O0005581_3,O0005581,M086,3,697.35
O0005582_1,O0005582,M091,2,319.27
O0005582_2,O0005582,M023,3,229.81
O0005582_3,O0005582,M069,3,449.70
O0005583_1,O0005583,M079,3,415.62
O0005583_2,O0005583,M047,3,463.82
O0005583_3,O0005583,M013,3,333.17
O0005584_1,O0005584,M070,1,483.87
O0005584_2,O0005584,M090,3,517.69
O0005584_3,O0005584,M044,3,587.56
O0005584_4,O0005584,M066,3,268.68
O0005584_5,O0005584,M072,2,603.14
O0005585_1,O0005585,M049,2,642.37
O0005585_2,O0005585,M092,3,564.57
O0005585_3,O0005585,M095,1,353.74
O0005585_4,O0005585,M025,3,291.19
O0005585_5,O0005585,M013,3,345.22
O0005586_1,O0005586,M066,3,277.06
O0005587_1,O0005587,M043,3,287.73
O0005587_2,O0005587,M082,1,382.76
O0005587_3,O0005587,M076,1,759.02
O0005587_4,O0005587,M088,2,527.55
O0005587_5,O0005587,M067,2,618.92
O0005588_1,O0005588,M063,2,370.65
O0005588_2,O0005588,M057,3,265.99
O0005588_3,O0005588,M038,3,313.68
O0005588_4,O0005588,M092,3,473.95
O0005589_1,O0005589,M020,2,351.86
O0005590_1,O0005590,M093,2,415.58
O0005590_2,O0005590,M072,3,691.61
O0005590_3,O0005590,M054,3,546.47
O0005591_1,O0005591,M067,1,636.48
O0005591_2,O0005591,M041,2,399.82
O0005591_3,O0005591,M006,3,624.96
O0005592_1,O0005592,M061,1,721.33
O0005593_1,O0005593,M026,1,609.08
O0005593_2,O0005593,M038,1,303.45
O0005594_1,O0005594,M085,3,478.09
O0005595_1,O0005595,M041,2,437.72
O0005595_2,O0005595,M081,1,399.07
O0005596_1,O0005596,M016,3,213.17
O0005597_1,O0005597,M020,1,420.75
O0005597_2,O0005597,M074,1,322.51
O0005598_1,O0005598,M019,3,354.96
O0005598_2,O0005598,M073,3,271.20
O0005598_3,O0005598,M094,2,403.56
O0005598_4,O0005598,M028,3,404.24
O0005599_1,O0005599,M031,3,395.28
O0005600_1,O0005600,M055,3,237.06
O0005601_1,O0005601,M057,3,275.38
O0005602_1,O0005602,M061,1,725.57
O0005603_1,O0005603,M040,1,658.55
O0005603_2,O0005603,M049,2,746.01
O0005604_1,O0005604,M041,3,467.44
O0005604_2,O0005604,M090,1,569.55
O0005604_3,O0005604,M085,2,489.64
O0005604_4,O0005604,M098,1,684.34
O0005605_1,O0005605,M058,1,320.93
O0005605_2,O0005605,M024,1,260.70
O0005605_3,O0005605,M080,2,246.45
O0005605_4,O0005605,M007,1,416.70
O0005605_5,O0005605,M060,2,630.43
O0005606_1,O0005606,M033,1,269.36
O0005606_2,O0005606,M019,1,334.17
O0005606_3,O0005606,M066,2,273.50
O0005607_1,O0005607,M032,3,626.08
O0005608_1,O0005608,M074,3,281.14
O0005608_2,O0005608,M048,1,590.38
O0005608_3,O0005608,M041,1,401.05
O0005608_4,O0005608,M039,2,384.83
O0005608_5,O0005608,M069,2,428.88
O0005609_1,O0005609,M071,1,662.20
O0005609_2,O0005609,M058,2,277.18
O0005609_3,O0005609,M021,2,341.07
O0005610_1,O0005610,M077,2,430.59
O0005610_2,O0005610,M040,1,643.20
O0005610_3,O0005610,M077,1,438.07
O0005611_1,O0005611,M073,2,315.63
O0005612_1,O0005612,M086,2,739.07
O0005613_1,O0005613,M041,3,468.44
O0005613_2,O0005613,M074,2,305.03
O0005614_1,O0005614,M055,3,222.69
O0005615_1,O0005615,M014,3,321.81
O0005615_2,O0005615,M014,3,329.97
O0005615_3,O0005615,M039,1,402.07
O0005615_4,O0005615,M089,1,227.20
O0005615_5,O0005615,M093,1,440.27
O0005616_1,O0005616,M093,2,391.62
O0005616_2,O0005616,M050,2,282.34
O0005616_3,O0005616,M023,1,237.56
O0005616_4,O0005616,M058,1,289.51
O0005617_1,O0005617,M028,2,416.77
O0005618_1,O0005618,M040,1,656.03
O0005618_2,O0005618,M073,2,313.70
O0005618_3,O0005618,M019,3,332.91
O0005619_1,O0005619,M038,1,308.85
O0005619_2,O0005619,M059,2,626.11
O0005619_3,O0005619,M086,1,716.06
O0005620_1,O0005620,M062,2,745.51
O0005620_2,O0005620,M049,1,638.60
O0005620_3,O0005620,M090,1,546.40
O0005620_4,O0005620,M028,3,391.96
O0005620_5,O0005620,M070,2,489.90
O0005621_1,O0005621,M060,2,648.98
O0005621_2,O0005621,M026,1,645.60
O0005621_3,O0005621,M099,1,356.60
O0005622_1,O0005622,M034,3,625.47
O0005622_2,O0005622,M046,1,421.09
O0005622_3,O0005622,M007,1,360.60
O0005623_1,O0005623,M015,1,201.94
O0005623_2,O0005623,M072,1,613.69
O0005623_3,O0005623,M070,3,487.70
O0005624_1,O0005624,M019,2,336.65
O0005624_2,O0005624,M029,1,285.90
O0005624_3,O0005624,M100,1,510.55
O0005624_4,O0005624,M052,1,704.14
O0005624_5,O0005624,M047,1,470.48
O0005625_1,O0005625,M021,1,384.15
O0005626_1,O0005626,M038,1,338.93
O0005626_2,O0005626,M086,1,695.20
O0005627_1,O0005627,M052,3,679.96
O0005627_2,O0005627,M021,2,401.66
O0005628_1,O0005628,M007,3,394.38
O0005628_2,O0005628,M002,2,178.34
O0005628_3,O0005628,M029,1,295.68
O0005628_4,O0005628,M096,1,678.83
O0005628_5,O0005628,M094,3,380.75
O0005629_1,O0005629,M066,1,255.33
O0005629_2,O0005629,M007,1,415.22
O0005629_3,O0005629,M066,2,275.72
O0005630_1,O0005630,M030,1,713.34
O0005630_2,O0005630,M067,2,655.34
O0005631_1,O0005631,M038,2,283.03
O0005631_2,O0005631,M091,3,321.02
O0005631_3,O0005631,M077,3,409.11
O0005632_1,O0005632,M041,2,439.74
O0005632_2,O0005632,M047,1,517.13
O0005632_3,O0005632,M021,3,392.74
O0005633_1,O0005633,M037,3,489.90
O0005633_2,O0005633,M094,2,436.52
O0005634_1,O0005634,M092,2,507.64
O0005634_2,O0005634,M095,3,349.16
O0005634_3,O0005634,M031,3,371.10
O0005634_4,O0005634,M075,2,264.50
O0005634_5,O0005634,M040,1,634.27
O0005635_1,O0005635,M019,1,327.38
O0005635_2,O0005635,M081,2,373.72
O0005635_3,O0005635,M047,3,446.70
O0005635_4,O0005635,M013,1,297.30
O0005636_1,O0005636,M093,1,425.39
O0005636_2,O0005636,M074,3,330.99
O0005636_3,O0005636,M072,3,695.72
O0005637_1,O0005637,M058,3,277.83
O0005638_1,O0005638,M071,3,678.79
O0005638_2,O0005638,M080,3,232.24
O0005638_3,O0005638,M097,3,603.19
O0005638_4,O0005638,M083,1,681.72
O0005638_5,O0005638,M028,2,360.02
O0005639_1,O0005639,M088,1,572.87
O0005639_2,O0005639,M026,1,604.58
O0005640_1,O0005640,M015,1,194.26
O0005641_1,O0005641,M098,1,772.56
O0005641_2,O0005641,M003,1,432.29
O0005641_3,O0005641,M013,1,350.19
O0005642_1,O0005642,M086,1,739.32
O0005642_2,O0005642,M082,1,394.83
O0005643_1,O0005643,M024,3,281.14
O0005643_2,O0005643,M034,1,617.92
O0005643_3,O0005643,M040,3,565.49
O0005643_4,O0005643,M042,3,501.64
O0005643_5,O0005643,M005,2,596.41
O0005644_1,O0005644,M012,2,727.45
O0005645_1,O0005645,M018,2,604.12
O0005645_2,O0005645,M047,3,467.87
O0005645_3,O0005645,M022,3,485.95
O0005646_1,O0005646,M046,1,483.93
O0005646_2,O0005646,M073,3,300.05
O0005646_3,O0005646,M069,2,393.35
O0005646_4,O0005646,M018,3,700.24
O0005647_1,O0005647,M011,2,684.38
O0005648_1,O0005648,M040,2,584.09
O0005648_2,O0005648,M079,3,439.75
O0005649_1,O0005649,M012,2,706.48
O0005649_2,O0005649,M010,2,639.80
O0005649_3,O0005649,M050,3,274.56
O0005649_4,O0005649,M061,2,768.66
O0005650_1,O0005650,M046,2,449.07
O0005650_2,O0005650,M053,3,628.16
O0005650_3,O0005650,M069,1,422.36
O0005650_4,O0005650,M055,1,232.71
O0005651_1,O0005651,M050,1,264.16
O0005651_2,O0005651,M020,2,350.63
O0005652_1,O0005652,M084,2,645.72
O0005653_1,O0005653,M001,1,342.11
O0005654_1,O0005654,M077,3,412.85
O0005655_1,O0005655,M077,2,392.59
O0005655_2,O0005655,M038,3,313.40
O0005656_1,O0005656,M036,1,423.26
O0005656_2,O0005656,M004,2,152.34
O0005656_3,O0005656,M028,3,427.47
O0005657_1,O0005657,M064,1,456.62
O0005657_2,O0005657,M030,1,595.23
O0005657_3,O0005657,M068,1,544.07
O0005658_1,O0005658,M047,2,453.50
O0005658_2,O0005658,M090,1,592.25
O0005658_3,O0005658,M039,2,406.80
O0005658_4,O0005658,M071,1,643.03
O0005658_5,O0005658,M098,2,691.47
O0005659_1,O0005659,M057,1,247.28
O0005660_1,O0005660,M037,3,492.17
O0005660_2,O0005660,M100,1,519.69
O0005660_3,O0005660,M037,3,499.12
O0005661_1,O0005661,M035,1,759.33
O0005662_1,O0005662,M003,3,484.29
O0005662_2,O0005662,M073,2,289.64
O0005662_3,O0005662,M051,1,439.32
O0005663_1,O0005663,M031,1,335.18
O0005663_2,O0005663,M021,2,350.86
O0005663_3,O0005663,M042,3,529.84
O0005663_4,O0005663,M076,1,788.53
O0005664_1,O0005664,M005,2,592.06
O0005664_2,O0005664,M003,3,438.10
O0005664_3,O0005664,M084,1,670.15
O0005664_4,O0005664,M074,2,330.21
O0005665_1,O0005665,M040,3,627.44
O0005665_2,O0005665,M052,3,637.58
O0005665_3,O0005665,M073,1,274.62
O0005665_4,O0005665,M046,1,438.43
O0005665_5,O0005665,M049,3,647.84
O0005666_1,O0005666,M078,2,701.22
O0005666_2,O0005666,M027,2,477.39
O0005666_3,O0005666,M030,3,703.89
O0005667_1,O0005667,M026,2,560.48
O0005667_2,O0005667,M041,2,411.82
O0005667_3,O0005667,M065,3,336.82
O0005667_4,O0005667,M066,2,259.95
O0005667_5,O0005667,M069,3,460.99
O0005668_1,O0005668,M038,1,324.54
O0005668_2,O0005668,M063,3,340.18
O0005669_1,O0005669,M019,3,362.85
O0005670_1,O0005670,M025,3,321.30
O0005670_2,O0005670,M007,3,404.83
